id,order,quality,duration,date,species
EmbHor00002,Passeriformes,b,0.574,1986-06-01,Emberiza hortulana
EmbHor00003,Passeriformes,b,0.567,1986-06-01,Emberiza hortulana
EmbHor00004,Passeriformes,b,0.425,1986-06-01,Emberiza hortulana
EmbHor00005,Passeriformes,b,0.468,1986-06-01,Emberiza hortulana
EmbHor00006,Passeriformes,b,0.636,1986-06-01,Emberiza hortulana
EmbHor00007,Passeriformes,b,0.444,1986-06-01,Emberiza hortulana
EmbHor00008,Passeriformes,b,0.424,1986-06-01,Emberiza hortulana
EmbHor00009,Passeriformes,b,0.572,1986-06-01,Emberiza hortulana
EmbHor00010,Passeriformes,b,0.437,1986-06-01,Emberiza hortulana
EmbHor00011,Passeriformes,b,1.887,1989-06-15,Emberiza hortulana
EmbHor00012,Passeriformes,b,2.085,1989-06-15,Emberiza hortulana
EmbHor00013,Passeriformes,b,1.967,1989-06-15,Emberiza hortulana
EmbHor00014,Passeriformes,b,1.893,1989-06-15,Emberiza hortulana
EmbHor00015,Passeriformes,u,1.958,1989-06-15,Emberiza hortulana
EmbHor00016,Passeriformes,b,2.071,1989-06-15,Emberiza hortulana
EmbHor00017,Passeriformes,u,1.873,1979-05-18,Emberiza hortulana
EmbHor00018,Passeriformes,a,1.811,1979-05-18,Emberiza hortulana
EmbHor00019,Passeriformes,u,0.393,1979-05-18,Emberiza hortulana
EmbHor00020,Passeriformes,u,0.424,1979-05-18,Emberiza hortulana
EmbHor00021,Passeriformes,u,0.461,1979-05-18,Emberiza hortulana
EmbHor00022,Passeriformes,u,0.505,1979-05-18,Emberiza hortulana
EmbHor00023,Passeriformes,u,0.441,1979-05-18,Emberiza hortulana
EmbHor00024,Passeriformes,u,0.387,1979-05-18,Emberiza hortulana
EmbHor00025,Passeriformes,u,0.509,1979-05-18,Emberiza hortulana
EmbHor00026,Passeriformes,u,0.456,1979-05-18,Emberiza hortulana
EmbHor00027,Passeriformes,u,0.51,1979-05-18,Emberiza hortulana
EmbHor00028,Passeriformes,u,0.398,1979-05-18,Emberiza hortulana
EmbHor00029,Passeriformes,u,0.489,1979-05-18,Emberiza hortulana
EmbHor00030,Passeriformes,u,0.498,1979-05-18,Emberiza hortulana
EmbHor00031,Passeriformes,u,0.396,1979-05-18,Emberiza hortulana
EmbHor00032,Passeriformes,u,0.457,1979-05-18,Emberiza hortulana
EmbHor00033,Passeriformes,u,0.436,1979-05-18,Emberiza hortulana
EmbHor00034,Passeriformes,u,0.504,1979-05-18,Emberiza hortulana
EmbHor00035,Passeriformes,u,0.516,1979-05-18,Emberiza hortulana
EmbHor00036,Passeriformes,u,0.415,1979-05-18,Emberiza hortulana
EmbHor00037,Passeriformes,u,0.444,1979-05-18,Emberiza hortulana
EmbHor00038,Passeriformes,u,0.527,1979-05-18,Emberiza hortulana
EmbHor00039,Passeriformes,u,0.449,1979-05-18,Emberiza hortulana
EmbHor00040,Passeriformes,u,0.442,1979-05-18,Emberiza hortulana
EmbHor00041,Passeriformes,u,0.467,1979-05-18,Emberiza hortulana
EmbHor00042,Passeriformes,u,0.505,1979-05-18,Emberiza hortulana
EmbHor00043,Passeriformes,u,0.522,1979-05-18,Emberiza hortulana
EmbHor00044,Passeriformes,u,0.526,1979-05-18,Emberiza hortulana
EmbHor00045,Passeriformes,u,0.48,1979-05-18,Emberiza hortulana
EmbHor00046,Passeriformes,u,0.499,1979-05-18,Emberiza hortulana
EmbHor00047,Passeriformes,u,0.487,1979-05-18,Emberiza hortulana
EmbHor00048,Passeriformes,u,0.506,1979-05-18,Emberiza hortulana
EmbHor00049,Passeriformes,u,0.508,1979-05-18,Emberiza hortulana
EmbHor00050,Passeriformes,u,0.388,1979-05-18,Emberiza hortulana
EmbHor00051,Passeriformes,u,0.508,1979-05-18,Emberiza hortulana
EmbHor00052,Passeriformes,u,1.912,1979-06-03,Emberiza hortulana
EmbHor00053,Passeriformes,u,1.971,1980-05-26,Emberiza hortulana
EmbHor00054,Passeriformes,u,2.003,1980-05-26,Emberiza hortulana
EmbHor00055,Passeriformes,u,1.94,1980-05-26,Emberiza hortulana
EmbHor00056,Passeriformes,u,2.25,1980-05-26,Emberiza hortulana
EmbHor00057,Passeriformes,u,2.061,1980-05-26,Emberiza hortulana
EmbHor00058,Passeriformes,u,2.036,1980-05-26,Emberiza hortulana
EmbHor00059,Passeriformes,u,1.931,1980-05-26,Emberiza hortulana
EmbHor00060,Passeriformes,u,1.925,1980-05-26,Emberiza hortulana
EmbHor00061,Passeriformes,u,1.94,1980-05-26,Emberiza hortulana
EmbHor00062,Passeriformes,u,1.952,1980-05-26,Emberiza hortulana
EmbHor00063,Passeriformes,u,1.451,1980-05-26,Emberiza hortulana
EmbHor00064,Passeriformes,u,1.626,1980-05-26,Emberiza hortulana
EmbHor00065,Passeriformes,u,1.621,1980-05-26,Emberiza hortulana
EmbHor00066,Passeriformes,u,1.567,1980-05-26,Emberiza hortulana
EmbHor00067,Passeriformes,u,1.886,1980-05-26,Emberiza hortulana
EmbHor00068,Passeriformes,u,1.576,1980-05-26,Emberiza hortulana
EmbHor00069,Passeriformes,u,1.929,1981-05-25,Emberiza hortulana
EmbHor00070,Passeriformes,u,1.952,1981-05-25,Emberiza hortulana
EmbHor00071,Passeriformes,u,2.029,1981-05-25,Emberiza hortulana
EmbHor00072,Passeriformes,u,1.989,1981-05-25,Emberiza hortulana
EmbHor00073,Passeriformes,u,1.873,1981-05-25,Emberiza hortulana
EmbHor00074,Passeriformes,u,2.121,1981-05-25,Emberiza hortulana
EmbHor00075,Passeriformes,u,1.873,1982-05-22,Emberiza hortulana
EmbHor00076,Passeriformes,u,1.866,1982-05-22,Emberiza hortulana
EmbHor00077,Passeriformes,u,1.892,1982-05-22,Emberiza hortulana
EmbHor00078,Passeriformes,u,2.061,1982-05-22,Emberiza hortulana
EmbHor00079,Passeriformes,u,2.015,1982-05-22,Emberiza hortulana
EmbHor00080,Passeriformes,u,1.955,1982-05-22,Emberiza hortulana
EmbHor00081,Passeriformes,u,1.933,1982-05-22,Emberiza hortulana
EmbHor00082,Passeriformes,u,2.012,1982-05-22,Emberiza hortulana
EmbHor00083,Passeriformes,u,2.054,1982-05-22,Emberiza hortulana
EmbHor00084,Passeriformes,u,1.791,1983-05-22,Emberiza hortulana
EmbHor00085,Passeriformes,u,1.793,1983-05-22,Emberiza hortulana
EmbHor00086,Passeriformes,u,1.681,1983-05-22,Emberiza hortulana
EmbHor00087,Passeriformes,u,1.641,1983-05-22,Emberiza hortulana
EmbHor00088,Passeriformes,u,1.638,1983-05-22,Emberiza hortulana
EmbHor00089,Passeriformes,u,1.671,1983-05-22,Emberiza hortulana
EmbHor00090,Passeriformes,u,1.81,1983-05-22,Emberiza hortulana
EmbHor00091,Passeriformes,u,1.802,1983-05-22,Emberiza hortulana
EmbHor00092,Passeriformes,u,1.841,1983-05-22,Emberiza hortulana
EmbHor00093,Passeriformes,u,2.096,1983-05-22,Emberiza hortulana
EmbHor00094,Passeriformes,u,2.01,1983-05-22,Emberiza hortulana
EmbHor00095,Passeriformes,u,1.633,1983-05-22,Emberiza hortulana
EmbHor00096,Passeriformes,u,1.805,1983-05-22,Emberiza hortulana
EmbHor00097,Passeriformes,u,1.972,1983-05-22,Emberiza hortulana
EmbHor00098,Passeriformes,u,1.831,1983-05-22,Emberiza hortulana
EmbHor00099,Passeriformes,u,1.796,1983-05-23,Emberiza hortulana
EmbHor00100,Passeriformes,u,1.805,1983-05-23,Emberiza hortulana
EmbHor00101,Passeriformes,u,2.066,1967-05-04,Emberiza hortulana
EmbHor00102,Passeriformes,u,1.606,1967-05-04,Emberiza hortulana
EmbHor00103,Passeriformes,u,1.96,1967-05-04,Emberiza hortulana
EmbHor00104,Passeriformes,u,2.118,1967-05-04,Emberiza hortulana
EmbHor00105,Passeriformes,u,1.638,1967-05-04,Emberiza hortulana
EmbHor00106,Passeriformes,u,2.054,1967-05-04,Emberiza hortulana
EmbHor00107,Passeriformes,u,1.996,1967-05-04,Emberiza hortulana
EmbHor00108,Passeriformes,u,2.087,1967-05-04,Emberiza hortulana
EmbHor00109,Passeriformes,u,1.705,1967-05-04,Emberiza hortulana
EmbHor00110,Passeriformes,u,1.469,1967-05-04,Emberiza hortulana
EmbHor00111,Passeriformes,u,1.702,1967-05-04,Emberiza hortulana
EmbHor00112,Passeriformes,u,2.115,1967-05-04,Emberiza hortulana
EmbHor00113,Passeriformes,u,2.035,1967-05-04,Emberiza hortulana
EmbHor00114,Passeriformes,u,2.1,1967-05-04,Emberiza hortulana
EmbHor00115,Passeriformes,u,1.963,1967-05-04,Emberiza hortulana
EmbHor00116,Passeriformes,u,1.959,1987-05-29,Emberiza hortulana
EmbHor00117,Passeriformes,u,1.658,1987-05-29,Emberiza hortulana
EmbHor00118,Passeriformes,u,2.032,1987-05-29,Emberiza hortulana
EmbHor00119,Passeriformes,u,1.954,1987-05-29,Emberiza hortulana
EmbHor00120,Passeriformes,u,2.012,1987-05-29,Emberiza hortulana
EmbHor00121,Passeriformes,u,2.1,1987-05-29,Emberiza hortulana
EmbHor00122,Passeriformes,u,1.936,1987-05-29,Emberiza hortulana
EmbHor00123,Passeriformes,u,2.241,1987-05-29,Emberiza hortulana
EmbHor00124,Passeriformes,u,2.194,1987-05-29,Emberiza hortulana
EmbHor00125,Passeriformes,u,2.241,1987-05-29,Emberiza hortulana
EmbHor00126,Passeriformes,u,2.182,1987-05-29,Emberiza hortulana
EmbHor00127,Passeriformes,u,1.814,1987-05-29,Emberiza hortulana
EmbHor00128,Passeriformes,u,1.831,1987-05-29,Emberiza hortulana
EmbHor00129,Passeriformes,u,1.914,1988-05-01,Emberiza hortulana
EmbHor00130,Passeriformes,u,1.91,1988-05-01,Emberiza hortulana
EmbHor00131,Passeriformes,u,1.935,1988-05-01,Emberiza hortulana
EmbHor00132,Passeriformes,u,2.031,1988-05-01,Emberiza hortulana
EmbHor00133,Passeriformes,u,1.934,1988-05-01,Emberiza hortulana
EmbHor00134,Passeriformes,u,1.956,1988-05-01,Emberiza hortulana
EmbHor00135,Passeriformes,u,1.964,1988-05-01,Emberiza hortulana
EmbHor00136,Passeriformes,u,2.081,1988-05-01,Emberiza hortulana
EmbHor00137,Passeriformes,u,1.763,1988-05-22,Emberiza hortulana
EmbHor00138,Passeriformes,u,1.812,1988-05-22,Emberiza hortulana
EmbHor00139,Passeriformes,u,1.674,1988-05-22,Emberiza hortulana
EmbHor00140,Passeriformes,u,2.163,1988-05-22,Emberiza hortulana
EmbHor00141,Passeriformes,u,1.841,1988-05-22,Emberiza hortulana
EmbHor00142,Passeriformes,u,2.072,1988-05-22,Emberiza hortulana
EmbHor00143,Passeriformes,u,2.083,1988-05-22,Emberiza hortulana
EmbHor00144,Passeriformes,u,2,1988-05-22,Emberiza hortulana
EmbHor00145,Passeriformes,u,2.063,1988-05-22,Emberiza hortulana
EmbHor00146,Passeriformes,u,2.277,1988-05-22,Emberiza hortulana
EmbHor00147,Passeriformes,u,1.929,1988-05-22,Emberiza hortulana
EmbHor00148,Passeriformes,u,2.373,1989-05-26,Emberiza hortulana
EmbHor00149,Passeriformes,u,2.008,1989-05-26,Emberiza hortulana
EmbHor00150,Passeriformes,u,2.02,1989-05-26,Emberiza hortulana
EmbHor00151,Passeriformes,u,2.167,1989-05-26,Emberiza hortulana
EmbHor00152,Passeriformes,u,2.051,1989-05-26,Emberiza hortulana
EmbHor00153,Passeriformes,u,2.02,1989-05-26,Emberiza hortulana
EmbHor00154,Passeriformes,u,2.263,1989-05-26,Emberiza hortulana
EmbHor00155,Passeriformes,u,2.387,1989-05-26,Emberiza hortulana
EmbHor00156,Passeriformes,u,2.094,1991-05-24,Emberiza hortulana
EmbHor00157,Passeriformes,u,2.028,1991-05-24,Emberiza hortulana
EmbHor00158,Passeriformes,u,2.049,1991-05-24,Emberiza hortulana
EmbHor00159,Passeriformes,u,2.355,1991-05-24,Emberiza hortulana
EmbHor00160,Passeriformes,u,2.51,1991-05-24,Emberiza hortulana
EmbHor00161,Passeriformes,u,2.389,1991-05-24,Emberiza hortulana
EmbHor00162,Passeriformes,u,2.529,1991-05-24,Emberiza hortulana
EmbHor00163,Passeriformes,u,2.505,1991-05-24,Emberiza hortulana
EmbHor00164,Passeriformes,u,2.252,1991-05-25,Emberiza hortulana
EmbHor00165,Passeriformes,u,0.557,1965-06-01,Emberiza hortulana
EmbHor00166,Passeriformes,u,0.426,1965-06-01,Emberiza hortulana
EmbHor00167,Passeriformes,u,0.38,1965-06-01,Emberiza hortulana
EmbHor00168,Passeriformes,u,0.422,1965-06-01,Emberiza hortulana
EmbHor00169,Passeriformes,u,0.56,1965-06-01,Emberiza hortulana
EmbHor00170,Passeriformes,u,0.426,1965-06-01,Emberiza hortulana
EmbHor00171,Passeriformes,u,0.567,1965-06-01,Emberiza hortulana
EmbHor00172,Passeriformes,u,0.409,1965-06-01,Emberiza hortulana
EmbHor00173,Passeriformes,u,0.579,1965-06-01,Emberiza hortulana
EmbHor00174,Passeriformes,u,0.416,1965-06-01,Emberiza hortulana
EmbHor00175,Passeriformes,u,0.444,1965-06-01,Emberiza hortulana
EmbHor00176,Passeriformes,u,2.079,1969-05-24,Emberiza hortulana
EmbHor00177,Passeriformes,u,2.033,1969-05-24,Emberiza hortulana
EmbHor00178,Passeriformes,u,2.012,1969-05-24,Emberiza hortulana
EmbHor00179,Passeriformes,u,1.922,1969-05-24,Emberiza hortulana
EmbHor00180,Passeriformes,u,2.04,1969-05-24,Emberiza hortulana
EmbHor00181,Passeriformes,u,1.951,1969-05-24,Emberiza hortulana
EmbHor00182,Passeriformes,u,1.927,1969-05-24,Emberiza hortulana
EmbHor00183,Passeriformes,u,1.948,1969-05-24,Emberiza hortulana
EmbHor00184,Passeriformes,u,2.095,1969-05-24,Emberiza hortulana
EmbHor00185,Passeriformes,u,2.092,1969-05-24,Emberiza hortulana
EmbHor00186,Passeriformes,u,1.863,1969-05-24,Emberiza hortulana
EmbHor00187,Passeriformes,u,2.041,1969-05-24,Emberiza hortulana
EmbHor00188,Passeriformes,u,1.911,1969-05-24,Emberiza hortulana
EmbHor00189,Passeriformes,u,2.034,1969-05-24,Emberiza hortulana
EmbHor00190,Passeriformes,u,1.898,1969-05-25,Emberiza hortulana
EmbHor00191,Passeriformes,u,2.032,1969-05-25,Emberiza hortulana
EmbHor00192,Passeriformes,u,1.926,1969-05-25,Emberiza hortulana
EmbHor00193,Passeriformes,u,1.914,1969-05-25,Emberiza hortulana
EmbHor00194,Passeriformes,u,1.924,1969-05-25,Emberiza hortulana
EmbHor00195,Passeriformes,u,1.844,1969-05-25,Emberiza hortulana
EmbHor00196,Passeriformes,u,1.852,1969-05-25,Emberiza hortulana
EmbHor00197,Passeriformes,u,2.019,1969-05-25,Emberiza hortulana
EmbHor00198,Passeriformes,u,1.967,1969-05-25,Emberiza hortulana
EmbHor00199,Passeriformes,u,1.987,1969-05-25,Emberiza hortulana
EmbHor00200,Passeriformes,u,2.075,1967-06-01,Emberiza hortulana
EmbHor00201,Passeriformes,u,2.357,1967-06-01,Emberiza hortulana
EmbHor00202,Passeriformes,u,1.995,1967-06-01,Emberiza hortulana
EmbHor00203,Passeriformes,u,2.069,1967-06-01,Emberiza hortulana
EmbHor00204,Passeriformes,u,2.109,1967-06-01,Emberiza hortulana
EmbHor00205,Passeriformes,u,2.076,1967-06-01,Emberiza hortulana
EmbHor00206,Passeriformes,u,0.651,1966-05-28,Emberiza hortulana
EmbHor00207,Passeriformes,u,0.569,1966-05-28,Emberiza hortulana
EmbHor00208,Passeriformes,u,0.417,1966-05-28,Emberiza hortulana
EmbHor00209,Passeriformes,u,2.004,1966-06-01,Emberiza hortulana
EmbHor00210,Passeriformes,u,1.951,1966-06-01,Emberiza hortulana
EmbHor00211,Passeriformes,u,1.794,1966-06-01,Emberiza hortulana
EmbHor00212,Passeriformes,u,2.014,1970-05-10,Emberiza hortulana
EmbHor00213,Passeriformes,u,2.039,1970-05-10,Emberiza hortulana
EmbHor00214,Passeriformes,u,2.016,1970-05-10,Emberiza hortulana
EmbHor00215,Passeriformes,u,2.037,1970-05-10,Emberiza hortulana
EmbHor00216,Passeriformes,u,2.032,1970-05-10,Emberiza hortulana
EmbHor00217,Passeriformes,u,1.986,1970-05-10,Emberiza hortulana
EmbHor00218,Passeriformes,u,1.998,1970-05-10,Emberiza hortulana
EmbHor00219,Passeriformes,u,2.018,1970-05-10,Emberiza hortulana
EmbHor00220,Passeriformes,u,1.967,1970-05-10,Emberiza hortulana
EmbHor00221,Passeriformes,u,2.018,1970-05-10,Emberiza hortulana
EmbHor00222,Passeriformes,u,2.004,1970-05-10,Emberiza hortulana
EmbHor00223,Passeriformes,u,2.029,1970-05-10,Emberiza hortulana
EmbHor00224,Passeriformes,u,2.007,1970-05-10,Emberiza hortulana
EmbHor00225,Passeriformes,u,2.107,1970-05-10,Emberiza hortulana
EmbHor00226,Passeriformes,u,2.123,1970-05-10,Emberiza hortulana
EmbHor00227,Passeriformes,u,2.069,1970-05-10,Emberiza hortulana
EmbHor00228,Passeriformes,u,2.11,1970-05-10,Emberiza hortulana
EmbHor00229,Passeriformes,u,2.141,1970-05-24,Emberiza hortulana
EmbHor00230,Passeriformes,u,2.156,1970-05-24,Emberiza hortulana
EmbHor00231,Passeriformes,u,1.858,1970-05-24,Emberiza hortulana
EmbHor00232,Passeriformes,u,2.026,1970-05-24,Emberiza hortulana
EmbHor00233,Passeriformes,u,2.081,1970-05-24,Emberiza hortulana
EmbHor00234,Passeriformes,u,2.136,1970-05-24,Emberiza hortulana
EmbHor00235,Passeriformes,u,2.014,1970-05-24,Emberiza hortulana
EmbHor00236,Passeriformes,u,2.23,1970-05-24,Emberiza hortulana
EmbHor00237,Passeriformes,u,1.944,1970-05-24,Emberiza hortulana
EmbHor00238,Passeriformes,u,1.617,1970-05-24,Emberiza hortulana
EmbHor00239,Passeriformes,u,1.614,1970-05-24,Emberiza hortulana
EmbHor00240,Passeriformes,u,1.605,1970-05-24,Emberiza hortulana
EmbHor00241,Passeriformes,u,1.862,1970-05-24,Emberiza hortulana
EmbHor00242,Passeriformes,u,2.399,1972-05-22,Emberiza hortulana
EmbHor00243,Passeriformes,u,2.227,1972-05-22,Emberiza hortulana
EmbHor00244,Passeriformes,u,2.423,1972-05-22,Emberiza hortulana
EmbHor00245,Passeriformes,u,2.167,1972-05-22,Emberiza hortulana
EmbHor00246,Passeriformes,u,2.209,1972-05-22,Emberiza hortulana
EmbHor00247,Passeriformes,u,1.491,1974-05-05,Emberiza hortulana
EmbHor00248,Passeriformes,u,1.936,1974-05-05,Emberiza hortulana
EmbHor00249,Passeriformes,u,2.005,1974-05-05,Emberiza hortulana
EmbHor00250,Passeriformes,u,1.994,1974-05-05,Emberiza hortulana
EmbHor00251,Passeriformes,u,1.923,1974-05-05,Emberiza hortulana
EmbHor00252,Passeriformes,u,1.73,1974-05-05,Emberiza hortulana
EmbHor00253,Passeriformes,u,1.754,1974-05-05,Emberiza hortulana
EmbHor00254,Passeriformes,u,2.004,1974-05-05,Emberiza hortulana
EmbHor00255,Passeriformes,u,1.724,1974-05-05,Emberiza hortulana
EmbHor00256,Passeriformes,u,1.745,1974-05-05,Emberiza hortulana
EmbHor00257,Passeriformes,u,1.803,1974-05-05,Emberiza hortulana
EmbHor00258,Passeriformes,u,1.795,1974-05-05,Emberiza hortulana
EmbHor00259,Passeriformes,u,1.828,1974-05-05,Emberiza hortulana
EmbHor00260,Passeriformes,u,1.859,1974-05-05,Emberiza hortulana
EmbHor00261,Passeriformes,u,1.978,1976-05-23,Emberiza hortulana
EmbHor00262,Passeriformes,u,1.943,1976-05-23,Emberiza hortulana
EmbHor00263,Passeriformes,u,1.785,1976-05-23,Emberiza hortulana
EmbHor00264,Passeriformes,u,1.914,1976-05-23,Emberiza hortulana
EmbHor00265,Passeriformes,u,1.961,1976-05-23,Emberiza hortulana
EmbHor00266,Passeriformes,u,1.928,1976-05-23,Emberiza hortulana
EmbHor00267,Passeriformes,u,1.803,1966-06-01,Emberiza hortulana
EmbHor00268,Passeriformes,u,2.022,1966-06-01,Emberiza hortulana
EmbHor00269,Passeriformes,u,2.007,1966-06-01,Emberiza hortulana
EmbHor00270,Passeriformes,u,2.011,1966-06-01,Emberiza hortulana
EmbHor00271,Passeriformes,u,1.8,1966-06-01,Emberiza hortulana
EmbHor00272,Passeriformes,u,0.534,1966-06-01,Emberiza hortulana
EmbHor00273,Passeriformes,u,0.559,1966-06-01,Emberiza hortulana
EmbHor00274,Passeriformes,u,0.379,1966-06-01,Emberiza hortulana
EmbHor00275,Passeriformes,u,0.384,1966-06-01,Emberiza hortulana
EmbHor00276,Passeriformes,u,0.392,1966-06-01,Emberiza hortulana
EmbHor00277,Passeriformes,u,0.394,1966-06-01,Emberiza hortulana
EmbHor00278,Passeriformes,u,1.951,1978-05-21,Emberiza hortulana
EmbHor00279,Passeriformes,u,2.051,1978-05-21,Emberiza hortulana
EmbMel00001,Passeriformes,b,0.376,2011-05-18,Emberiza melanocephala
EmbMel00002,Passeriformes,b,0.372,2011-05-18,Emberiza melanocephala
EmbMel00003,Passeriformes,b,0.382,2011-05-18,Emberiza melanocephala
EmbMel00004,Passeriformes,b,2.049,2011-05-18,Emberiza melanocephala
EmbPus00001,Passeriformes,b,2.647,1998-06-18,Emberiza pusilla
EmbPus00002,Passeriformes,u,2.037,1994-06-16,Emberiza pusilla
EmbPus00003,Passeriformes,u,1.739,1994-06-16,Emberiza pusilla
EmbPus00004,Passeriformes,u,2.443,1994-06-16,Emberiza pusilla
EmbPus00005,Passeriformes,u,2.266,1994-06-16,Emberiza pusilla
EmbPus00006,Passeriformes,u,2.181,1994-06-16,Emberiza pusilla
EmbPus00007,Passeriformes,u,2.489,1994-06-16,Emberiza pusilla
EmbPus00008,Passeriformes,u,2.259,1994-06-16,Emberiza pusilla
EmbPus00009,Passeriformes,u,2.15,1993-06-23,Emberiza pusilla
EmbPus00010,Passeriformes,u,2.139,1993-06-23,Emberiza pusilla
EmbPus00011,Passeriformes,u,2.23,1993-06-23,Emberiza pusilla
EmbPus00012,Passeriformes,u,2.305,1993-06-23,Emberiza pusilla
EmbPus00013,Passeriformes,u,2.13,1993-06-23,Emberiza pusilla
EmbPus00014,Passeriformes,u,2.283,1993-06-23,Emberiza pusilla
EmbPus00015,Passeriformes,u,1.919,1993-06-23,Emberiza pusilla
EmbPus00016,Passeriformes,u,2.264,1993-06-23,Emberiza pusilla
EmbPus00017,Passeriformes,u,2.161,1993-06-23,Emberiza pusilla
EmbPus00018,Passeriformes,u,1.925,1993-06-23,Emberiza pusilla
EmbPus00019,Passeriformes,u,2.183,1993-06-23,Emberiza pusilla
EmbRus00001,Passeriformes,b,0.467,1994-06-23,Emberiza rustica
EmbRus00002,Passeriformes,b,0.456,1994-06-23,Emberiza rustica
EmbRus00003,Passeriformes,b,0.461,1994-06-23,Emberiza rustica
EmbRus00004,Passeriformes,b,0.431,1994-06-23,Emberiza rustica
EmbRus00005,Passeriformes,b,0.477,1994-06-23,Emberiza rustica
EmbRus00006,Passeriformes,u,0.469,1994-06-23,Emberiza rustica
EmbRus00007,Passeriformes,b,0.49,1994-06-23,Emberiza rustica
EmbRus00008,Passeriformes,b,2.099,1996-06-23,Emberiza rustica
EmbRus00009,Passeriformes,b,2.034,1996-06-23,Emberiza rustica
EmbRus00010,Passeriformes,b,2.019,1996-06-23,Emberiza rustica
EmbRus00011,Passeriformes,u,2.081,1996-06-23,Emberiza rustica
EmbRus00012,Passeriformes,u,2.161,1996-06-23,Emberiza rustica
EmbRus00013,Passeriformes,b,2.119,1996-06-23,Emberiza rustica
EmbRus00014,Passeriformes,u,1.838,1996-06-23,Emberiza rustica
EmbRus00015,Passeriformes,u,2.067,1996-06-23,Emberiza rustica
EmbRus00016,Passeriformes,u,2.14,1996-06-23,Emberiza rustica
EmbRus00017,Passeriformes,u,2.276,1996-06-23,Emberiza rustica
EmbRus00018,Passeriformes,u,2.155,1999-06-13,Emberiza rustica
EmbRus00019,Passeriformes,u,1.553,1999-06-13,Emberiza rustica
EmbRus00020,Passeriformes,u,1.569,1999-06-13,Emberiza rustica
EmbRus00021,Passeriformes,u,1.537,1999-06-13,Emberiza rustica
EmbRus00022,Passeriformes,u,1.569,1999-06-13,Emberiza rustica
EmbRus00023,Passeriformes,u,1.661,1999-06-13,Emberiza rustica
EmbRus00024,Passeriformes,u,1.978,1993-06-18,Emberiza rustica
EmbRus00025,Passeriformes,u,1.819,1993-06-27,Emberiza rustica
EmbRus00026,Passeriformes,u,1.924,1993-06-27,Emberiza rustica
EmbRus00027,Passeriformes,u,2.063,1993-06-27,Emberiza rustica
EmbRus00028,Passeriformes,u,1.782,1993-06-27,Emberiza rustica
EmbRus00029,Passeriformes,u,1.949,1993-06-27,Emberiza rustica
EmbRus00030,Passeriformes,u,1.796,1993-06-27,Emberiza rustica
EmbRus00031,Passeriformes,u,1.967,1993-06-27,Emberiza rustica
EmbRus00032,Passeriformes,u,2.114,1993-06-21,Emberiza rustica
EmbSch00001,Passeriformes,a,1.727,1969-05-26,Emberiza schoeniclus
EmbSch00002,Passeriformes,a,1.744,1969-05-26,Emberiza schoeniclus
EmbSch00003,Passeriformes,b,1.663,1969-05-26,Emberiza schoeniclus
EmbSch00004,Passeriformes,a,1.932,1969-05-26,Emberiza schoeniclus
